Building,Day,Hour,Usage_kWh
Gym,Fri,15,32.13
Sports_Facility,Fri,15,31.46
Residencies,Fri,15,108.61
Extras,Fri,15,42.21
Hostel_1,Fri,16,55.15
Hostel_2,Fri,16,105.1
Hostel_3,Fri,16,91.56
Hostel_4,Fri,16,130.84
Hostel_5,Fri,16,85.95
Hostel_6,Fri,16,65.1
Hostel_7,Fri,16,62.85
Hostel_8,Fri,16,90.28
Hostel_9,Fri,16,67.37
Hostel_10,Fri,16,71.26
Hostel_11,Fri,16,55.61
Hostel_12,Fri,16,60.52
Hostel_13,Fri,16,60.08
Hostel_14,Fri,16,70.4
Dept_1,Fri,16,153.32
Dept_2,Fri,16,143.17
Dept_3,Fri,16,149.76
Dept_4,Fri,16,102.21
Dept_5,Fri,16,116.42
Dept_6,Fri,16,146.72
Dept_7,Fri,16,111.01
Dept_8,Fri,16,164.69
Dept_9,Fri,16,165.47
Dept_10,Fri,16,144.73
Dept_11,Fri,16,74.84
Dept_12,Fri,16,139.18
Dept_13,Fri,16,163.01
Dept_14,Fri,16,133.63
Dept_15,Fri,16,112.55
Dept_16,Fri,16,168.01
Dept_17,Fri,16,111.25
Dept_18,Fri,16,170.17
Dept_19,Fri,16,88.59
Dept_20,Fri,16,119.81
Dept_21,Fri,16,211.79
Dept_22,Fri,16,180.81
Dept_23,Fri,16,79.25
Library,Fri,16,122.37
Lecture_Hall_1,Fri,16,188.14
Lecture_Hall_2,Fri,16,176.73
MAC,Fri,16,106.09
SAC,Fri,16,124.65
Gym,Fri,16,35.33
Sports_Facility,Fri,16,31.6
Residencies,Fri,16,107.24
Extras,Fri,16,35.72
Hostel_1,Fri,17,58.01
Hostel_2,Fri,17,87.73
Hostel_3,Fri,17,92.18
Hostel_4,Fri,17,101.32
Hostel_5,Fri,17,87.19
Hostel_6,Fri,17,62.67
Hostel_7,Fri,17,64.32
Hostel_8,Fri,17,114.04
Hostel_9,Fri,17,63.41
Hostel_10,Fri,17,58.45
Hostel_11,Fri,17,50.83
Hostel_12,Fri,17,46.68
Hostel_13,Fri,17,61.84
Hostel_14,Fri,17,101.14
Dept_1,Fri,17,164.1
Dept_2,Fri,17,133.01
Dept_3,Fri,17,180.63
Dept_4,Fri,17,100.72
Dept_5,Fri,17,111.01
Dept_6,Fri,17,135.44
Dept_7,Fri,17,109.23
Dept_8,Fri,17,121.28
Dept_9,Fri,17,155.86
Dept_10,Fri,17,143.59
Dept_11,Fri,17,86.9
Dept_12,Fri,17,67.32
Dept_13,Fri,17,156.32
Dept_14,Fri,17,110.33
Dept_15,Fri,17,107.85
Dept_16,Fri,17,169.75
Dept_17,Fri,17,128.14
Dept_18,Fri,17,183.31
Dept_19,Fri,17,90.3
Dept_20,Fri,17,116.67
Dept_21,Fri,17,185.75
Dept_22,Fri,17,210.98
Dept_23,Fri,17,80.73
Library,Fri,17,152.35
Lecture_Hall_1,Fri,17,240.82
Lecture_Hall_2,Fri,17,175.82
MAC,Fri,17,91.25
SAC,Fri,17,126.55
Gym,Fri,17,98.46
Sports_Facility,Fri,17,79.67
Residencies,Fri,17,99.67
Extras,Fri,17,36.18
Hostel_1,Fri,18,152.4
Hostel_2,Fri,18,250.5
Hostel_3,Fri,18,236.34
Hostel_4,Fri,18,191.6
Hostel_5,Fri,18,197.67
Hostel_6,Fri,18,166.55
Hostel_7,Fri,18,106.37
Hostel_8,Fri,18,222.38
Hostel_9,Fri,18,107
Hostel_10,Fri,18,160.07
Hostel_11,Fri,18,137.53
Hostel_12,Fri,18,129.74
Hostel_13,Fri,18,126.82
Hostel_14,Fri,18,275.77
Dept_1,Fri,18,59.35
Dept_2,Fri,18,58.32
Dept_3,Fri,18,53.38
Dept_4,Fri,18,35.05
Dept_5,Fri,18,47.92
Dept_6,Fri,18,52.13
Dept_7,Fri,18,37.87
Dept_8,Fri,18,56.82
Dept_9,Fri,18,51
Dept_10,Fri,18,68.74
Dept_11,Fri,18,23.83
Dept_12,Fri,18,41.57
Dept_13,Fri,18,57.31
Dept_14,Fri,18,53.53
Dept_15,Fri,18,43.97
Dept_16,Fri,18,71.46
Dept_17,Fri,18,37.6
Dept_18,Fri,18,66.5
Dept_19,Fri,18,37.83
Dept_20,Fri,18,44.15
Dept_21,Fri,18,58.51
Dept_22,Fri,18,56.7
Dept_23,Fri,18,27.44
Library,Fri,18,147.69
Lecture_Hall_1,Fri,18,22.26
Lecture_Hall_2,Fri,18,22.01
MAC,Fri,18,100.34
SAC,Fri,18,125
Gym,Fri,18,75.93
Sports_Facility,Fri,18,81.53
Residencies,Fri,18,260.29
Extras,Fri,18,36.98
Hostel_1,Fri,19,114.34
Hostel_2,Fri,19,238.19
Hostel_3,Fri,19,237.46
Hostel_4,Fri,19,261.2
Hostel_5,Fri,19,235.32
Hostel_6,Fri,19,181.5
Hostel_7,Fri,19,132.08
Hostel_8,Fri,19,196.08
Hostel_9,Fri,19,130.99
Hostel_10,Fri,19,154.61
Hostel_11,Fri,19,124.79
Hostel_12,Fri,19,140.27
Hostel_13,Fri,19,130.17
Hostel_14,Fri,19,204.09
Dept_1,Fri,19,73.6
Dept_2,Fri,19,42.84
Dept_3,Fri,19,53.55
Dept_4,Fri,19,36.35
Dept_5,Fri,19,51.65
Dept_6,Fri,19,58.55
Dept_7,Fri,19,35.77
Dept_8,Fri,19,48.43
Dept_9,Fri,19,60.51
Dept_10,Fri,19,60.2
Dept_11,Fri,19,30.27
Dept_12,Fri,19,41.95
Dept_13,Fri,19,48.6
Dept_14,Fri,19,42.14
Dept_15,Fri,19,46.03
Dept_16,Fri,19,67.21
Dept_17,Fri,19,37.54
Dept_18,Fri,19,78.5
Dept_19,Fri,19,34.09
Dept_20,Fri,19,50.65
Dept_21,Fri,19,66.42
Dept_22,Fri,19,68.04
Dept_23,Fri,19,29.48
Library,Fri,19,147.38
Lecture_Hall_1,Fri,19,24.89
Lecture_Hall_2,Fri,19,24.01
MAC,Fri,19,101.04
SAC,Fri,19,133.9
Gym,Fri,19,76.66
Sports_Facility,Fri,19,76.56
Residencies,Fri,19,246.48
Extras,Fri,19,42.2
Hostel_1,Fri,20,155.59
Hostel_2,Fri,20,229.79
Hostel_3,Fri,20,233.15
Hostel_4,Fri,20,260.39
Hostel_5,Fri,20,213.21
Hostel_6,Fri,20,125.41
Hostel_7,Fri,20,148.55
Hostel_8,Fri,20,236.57
Hostel_9,Fri,20,156.57
Hostel_10,Fri,20,154.94
Hostel_11,Fri,20,145.23
Hostel_12,Fri,20,145.63
Hostel_13,Fri,20,152.04
Hostel_14,Fri,20,198.18
Dept_1,Fri,20,54.45
Dept_2,Fri,20,50.05
Dept_3,Fri,20,57.99
Dept_4,Fri,20,50.66
Dept_5,Fri,20,40.92
Dept_6,Fri,20,61.02
Dept_7,Fri,20,41.86
Dept_8,Fri,20,60.27
Dept_9,Fri,20,48.8
Dept_10,Fri,20,52.36
Dept_11,Fri,20,26.72
Dept_12,Fri,20,30.45
Dept_13,Fri,20,56.88
Dept_14,Fri,20,45.44
Dept_15,Fri,20,30.43
Dept_16,Fri,20,63.78
Dept_17,Fri,20,41.85
Dept_18,Fri,20,67.55
Dept_19,Fri,20,35.57
Dept_20,Fri,20,40.04
Dept_21,Fri,20,59.63
Dept_22,Fri,20,70.54
Dept_23,Fri,20,26.56
Library,Fri,20,135.77
Lecture_Hall_1,Fri,20,27.6
Lecture_Hall_2,Fri,20,21.75
MAC,Fri,20,87.82
SAC,Fri,20,109.98
Gym,Fri,20,83.42
Sports_Facility,Fri,20,83.91
Residencies,Fri,20,230.37
Extras,Fri,20,36
Hostel_1,Fri,21,132.12
Hostel_2,Fri,21,237.09
Hostel_3,Fri,21,220.29
Hostel_4,Fri,21,292.38
Hostel_5,Fri,21,180.57
Hostel_6,Fri,21,179.59
Hostel_7,Fri,21,152.26
Hostel_8,Fri,21,184.37
Hostel_9,Fri,21,149.84
Hostel_10,Fri,21,148.41
Hostel_11,Fri,21,143.65
Hostel_12,Fri,21,153.41
Hostel_13,Fri,21,126.02
Hostel_14,Fri,21,207.96
Dept_1,Fri,21,66.55
Dept_2,Fri,21,49.38
Dept_3,Fri,21,63.45
Dept_4,Fri,21,45.38
Dept_5,Fri,21,44.03
Dept_6,Fri,21,46.24
Dept_7,Fri,21,44.5
Dept_8,Fri,21,43.38
Dept_9,Fri,21,42.74
Dept_10,Fri,21,61.06
Dept_11,Fri,21,34.05
Dept_12,Fri,21,34.09
Dept_13,Fri,21,66.66
Dept_14,Fri,21,47.37
Dept_15,Fri,21,33.47
Dept_16,Fri,21,73.19
Dept_17,Fri,21,27.56
Dept_18,Fri,21,65.41
Dept_19,Fri,21,32.76
Dept_20,Fri,21,41.29
Dept_21,Fri,21,63.59
Dept_22,Fri,21,63.46
Dept_23,Fri,21,28.31
Library,Fri,21,154.04
Lecture_Hall_1,Fri,21,27.14
Lecture_Hall_2,Fri,21,27.22
MAC,Fri,21,47.08
SAC,Fri,21,68.15
Gym,Fri,21,91.26
Sports_Facility,Fri,21,84.4
Residencies,Fri,21,263.24
Extras,Fri,21,45.69
Hostel_1,Fri,22,137.52
Hostel_2,Fri,22,197.04
Hostel_3,Fri,22,196.29
Hostel_4,Fri,22,250.07
Hostel_5,Fri,22,196.93
Hostel_6,Fri,22,154.07
Hostel_7,Fri,22,152.91
Hostel_8,Fri,22,193.8
Hostel_9,Fri,22,166.54
Hostel_10,Fri,22,156.71
Hostel_11,Fri,22,113.63
Hostel_12,Fri,22,136.89
Hostel_13,Fri,22,109.92
Hostel_14,Fri,22,224.46
Dept_1,Fri,22,52.2
Dept_2,Fri,22,48.68
Dept_3,Fri,22,61.88
Dept_4,Fri,22,43.82
Dept_5,Fri,22,47.7
Dept_6,Fri,22,44.86
Dept_7,Fri,22,41.34
Dept_8,Fri,22,46.14
Dept_9,Fri,22,49.96
Dept_10,Fri,22,58.47
Dept_11,Fri,22,36.05
Dept_12,Fri,22,43.33
Dept_13,Fri,22,59.05
Dept_14,Fri,22,51.7
Dept_15,Fri,22,39.76
Dept_16,Fri,22,65.73
Dept_17,Fri,22,43.18
Dept_18,Fri,22,64.67
Dept_19,Fri,22,30.83
Dept_20,Fri,22,46.79
Dept_21,Fri,22,54.45
Dept_22,Fri,22,73.61
Dept_23,Fri,22,28.44
Library,Fri,22,178.2
Lecture_Hall_1,Fri,22,23.2
Lecture_Hall_2,Fri,22,26.17
MAC,Fri,22,48.3
SAC,Fri,22,71.77
Gym,Fri,22,35.57
Sports_Facility,Fri,22,30.1
Residencies,Fri,22,200.15
Extras,Fri,22,39.56
Hostel_1,Fri,23,141.63
Hostel_2,Fri,23,219.08
Hostel_3,Fri,23,190.35
Hostel_4,Fri,23,221.78
Hostel_5,Fri,23,231.85
Hostel_6,Fri,23,136.02
Hostel_7,Fri,23,147.54
Hostel_8,Fri,23,183.4
Hostel_9,Fri,23,136.78
Hostel_10,Fri,23,167.38
Hostel_11,Fri,23,105.88
Hostel_12,Fri,23,112.14
Hostel_13,Fri,23,102.75
Hostel_14,Fri,23,194.55
Dept_1,Fri,23,52.49
Dept_2,Fri,23,46.07
Dept_3,Fri,23,67.91
Dept_4,Fri,23,43.3
Dept_5,Fri,23,42.48
Dept_6,Fri,23,51.41
Dept_7,Fri,23,41.11
Dept_8,Fri,23,55.44
Dept_9,Fri,23,58.66
Dept_10,Fri,23,54.81
Dept_11,Fri,23,28.67
Dept_12,Fri,23,38.63
Dept_13,Fri,23,45.01
Dept_14,Fri,23,54.41
Dept_15,Fri,23,46.63
Dept_16,Fri,23,74.58
Dept_17,Fri,23,43.24
Dept_18,Fri,23,68.45
Dept_19,Fri,23,29.75
Dept_20,Fri,23,42.21
Dept_21,Fri,23,65.22
Dept_22,Fri,23,79.8
Dept_23,Fri,23,29.98
Library,Fri,23,52.72
Lecture_Hall_1,Fri,23,26.69
Lecture_Hall_2,Fri,23,26.77
MAC,Fri,23,54.24
SAC,Fri,23,66.54
Gym,Fri,23,34.29
Sports_Facility,Fri,23,27.72
Residencies,Fri,23,240.65
Extras,Fri,23,43.06
Hostel_1,Sat,0,116.55
Hostel_2,Sat,0,171.2
Hostel_3,Sat,0,153.26
Hostel_4,Sat,0,204.09
Hostel_5,Sat,0,180.49
Hostel_6,Sat,0,144.44
Hostel_7,Sat,0,108.64
Hostel_8,Sat,0,128.49
Hostel_9,Sat,0,131.81
Hostel_10,Sat,0,122.44
Hostel_11,Sat,0,114.71
Hostel_12,Sat,0,94.1
Hostel_13,Sat,0,102.74
Hostel_14,Sat,0,170.99
Dept_1,Sat,0,21.42
Dept_2,Sat,0,15.43
Dept_3,Sat,0,17.21
Dept_4,Sat,0,12.67
Dept_5,Sat,0,15.87
Dept_6,Sat,0,14.6
Dept_7,Sat,0,13.45
Dept_8,Sat,0,15.62
Dept_9,Sat,0,22.48
Dept_10,Sat,0,20.02
Dept_11,Sat,0,9.86
Dept_12,Sat,0,14.56
Dept_13,Sat,0,22.02
Dept_14,Sat,0,16.99
Dept_15,Sat,0,12.95
Dept_16,Sat,0,25.44
Dept_17,Sat,0,13.68
Dept_18,Sat,0,25.17
Dept_19,Sat,0,9.97
Dept_20,Sat,0,14.46
Dept_21,Sat,0,23.1
Dept_22,Sat,0,24.22
Dept_23,Sat,0,11.62
Library,Sat,0,52.67
Lecture_Hall_1,Sat,0,12.77
Lecture_Hall_2,Sat,0,12.86
MAC,Sat,0,54.02
SAC,Sat,0,59.57
Gym,Sat,0,36.08
Sports_Facility,Sat,0,29.1
Residencies,Sat,0,174.02
Extras,Sat,0,44.85
Hostel_1,Sat,1,112.63
Hostel_2,Sat,1,194.3
Hostel_3,Sat,1,187.19
Hostel_4,Sat,1,185.78
Hostel_5,Sat,1,140.46
Hostel_6,Sat,1,121.62
Hostel_7,Sat,1,96.07
Hostel_8,Sat,1,173
Hostel_9,Sat,1,105.29
Hostel_10,Sat,1,132.19
Hostel_11,Sat,1,125.41
Hostel_12,Sat,1,107.46
Hostel_13,Sat,1,99.72
Hostel_14,Sat,1,178.46
Dept_1,Sat,1,19.07
Dept_2,Sat,1,16.49
Dept_3,Sat,1,17.9
Dept_4,Sat,1,11.85
Dept_5,Sat,1,15.9
Dept_6,Sat,1,15.2
Dept_7,Sat,1,16.33
Dept_8,Sat,1,18.57
Dept_9,Sat,1,18.67
Dept_10,Sat,1,15.16
Dept_11,Sat,1,9.12
Dept_12,Sat,1,16.1
Dept_13,Sat,1,20.13
Dept_14,Sat,1,14.91
Dept_15,Sat,1,12.65
Dept_16,Sat,1,22.75
Dept_17,Sat,1,14.56
Dept_18,Sat,1,21.45
Dept_19,Sat,1,12.69
Dept_20,Sat,1,13.18
Dept_21,Sat,1,20.45
Dept_22,Sat,1,26.36
Dept_23,Sat,1,10.37
Library,Sat,1,52.97
Lecture_Hall_1,Sat,1,11.69
Lecture_Hall_2,Sat,1,13.01
MAC,Sat,1,52.16
SAC,Sat,1,70.09
Gym,Sat,1,32.39
Sports_Facility,Sat,1,27.11
Residencies,Sat,1,186.11
Extras,Sat,1,43.14
Hostel_1,Sat,2,127.73
Hostel_2,Sat,2,194.17
Hostel_3,Sat,2,169.1
Hostel_4,Sat,2,164.83
Hostel_5,Sat,2,177.7
Hostel_6,Sat,2,156.32
Hostel_7,Sat,2,109.94
Hostel_8,Sat,2,162.6
Hostel_9,Sat,2,99.33
Hostel_10,Sat,2,128.08
Hostel_11,Sat,2,124.83
Hostel_12,Sat,2,109.87
Hostel_13,Sat,2,117.03
Hostel_14,Sat,2,188.67
Dept_1,Sat,2,21.29
Dept_2,Sat,2,15.41
Dept_3,Sat,2,17.16
Dept_4,Sat,2,12.33
Dept_5,Sat,2,17.24
Dept_6,Sat,2,20.63
Dept_7,Sat,2,13.69
Dept_8,Sat,2,19.49
Dept_9,Sat,2,18.08
Dept_10,Sat,2,19.1
Dept_11,Sat,2,10.34
Dept_12,Sat,2,14.42
Dept_13,Sat,2,21.55
Dept_14,Sat,2,15.14
Dept_15,Sat,2,13.59
Dept_16,Sat,2,20.35
Dept_17,Sat,2,10.48
Dept_18,Sat,2,24.9
Dept_19,Sat,2,12.48
Dept_20,Sat,2,13.23
Dept_21,Sat,2,22.5
Dept_22,Sat,2,21.99
Dept_23,Sat,2,9.93
Library,Sat,2,54.11
Lecture_Hall_1,Sat,2,11.91
Lecture_Hall_2,Sat,2,13.6
MAC,Sat,2,46.79
SAC,Sat,2,62.93
Gym,Sat,2,36.05
Sports_Facility,Sat,2,27.09
Residencies,Sat,2,203.99
Extras,Sat,2,42.71
Hostel_1,Sat,3,91.94
Hostel_2,Sat,3,152.82
Hostel_3,Sat,3,139.03
Hostel_4,Sat,3,185.22
Hostel_5,Sat,3,173.23
Hostel_6,Sat,3,137.82
Hostel_7,Sat,3,116.42
Hostel_8,Sat,3,171.23
Hostel_9,Sat,3,126.54
Hostel_10,Sat,3,139.55
Hostel_11,Sat,3,109.61
Hostel_12,Sat,3,103.72
Hostel_13,Sat,3,108.88
Hostel_14,Sat,3,176.04
Dept_1,Sat,3,17.82
Dept_2,Sat,3,17.63
Dept_3,Sat,3,17.73
Dept_4,Sat,3,13.84
Dept_5,Sat,3,15.49
Dept_6,Sat,3,13.49
Dept_7,Sat,3,15.05
Dept_8,Sat,3,17.95
Dept_9,Sat,3,16.95
Dept_10,Sat,3,18.29
Dept_11,Sat,3,11.49
Dept_12,Sat,3,13.79
Dept_13,Sat,3,21
Dept_14,Sat,3,15.92
Dept_15,Sat,3,13.23
Dept_16,Sat,3,19.16
Dept_17,Sat,3,12.7
Dept_18,Sat,3,19.33
Dept_19,Sat,3,12.28
Dept_20,Sat,3,15.75
Dept_21,Sat,3,16.54
Dept_22,Sat,3,23.06
Dept_23,Sat,3,10.19
Library,Sat,3,46.36
Lecture_Hall_1,Sat,3,11.9
Lecture_Hall_2,Sat,3,14.48
MAC,Sat,3,49.35
SAC,Sat,3,67.49
Gym,Sat,3,34.77
Sports_Facility,Sat,3,30.13
Residencies,Sat,3,152.84
Extras,Sat,3,37
Hostel_1,Sat,4,105.03
Hostel_2,Sat,4,204.1
Hostel_3,Sat,4,165.76
Hostel_4,Sat,4,200.48
Hostel_5,Sat,4,176.09
Hostel_6,Sat,4,122.08
Hostel_7,Sat,4,109.71
Hostel_8,Sat,4,173.91
Hostel_9,Sat,4,121.52
Hostel_10,Sat,4,122.03
Hostel_11,Sat,4,111.89
Hostel_12,Sat,4,103.28
Hostel_13,Sat,4,109.88
Hostel_14,Sat,4,174.25
Dept_1,Sat,4,20.83
Dept_2,Sat,4,17.57
Dept_3,Sat,4,19.04
Dept_4,Sat,4,12.66
Dept_5,Sat,4,17.15
Dept_6,Sat,4,16.9
Dept_7,Sat,4,16.31
Dept_8,Sat,4,18.6
Dept_9,Sat,4,18.08
Dept_10,Sat,4,17.92
Dept_11,Sat,4,9.39
Dept_12,Sat,4,12.92
Dept_13,Sat,4,21.38
Dept_14,Sat,4,16.18
Dept_15,Sat,4,12.88
Dept_16,Sat,4,24
Dept_17,Sat,4,14.87
Dept_18,Sat,4,23.21
Dept_19,Sat,4,12.07
Dept_20,Sat,4,13.23
Dept_21,Sat,4,22.48
Dept_22,Sat,4,21.46
Dept_23,Sat,4,8.49
Library,Sat,4,44.45
Lecture_Hall_1,Sat,4,11.29
Lecture_Hall_2,Sat,4,12.35
MAC,Sat,4,44.95
SAC,Sat,4,73
Gym,Sat,4,36.68
Sports_Facility,Sat,4,27.76
Residencies,Sat,4,181.96
Extras,Sat,4,52.31
Hostel_1,Sat,5,121.02
Hostel_2,Sat,5,185.23
Hostel_3,Sat,5,186.63
Hostel_4,Sat,5,190.31
Hostel_5,Sat,5,164.33
Hostel_6,Sat,5,105.56
Hostel_7,Sat,5,88.13
Hostel_8,Sat,5,181.74
Hostel_9,Sat,5,112.98
Hostel_10,Sat,5,138.36
Hostel_11,Sat,5,108.7
Hostel_12,Sat,5,109.64
Hostel_13,Sat,5,113.81
Hostel_14,Sat,5,154.12
Dept_1,Sat,5,21.4
Dept_2,Sat,5,18.09
Dept_3,Sat,5,17.46
Dept_4,Sat,5,14.87
Dept_5,Sat,5,15.59
Dept_6,Sat,5,16.06
Dept_7,Sat,5,15.86
Dept_8,Sat,5,16.94
Dept_9,Sat,5,21.55
Dept_10,Sat,5,17.07
Dept_11,Sat,5,11.41
Dept_12,Sat,5,12.84
Dept_13,Sat,5,21.99
Dept_14,Sat,5,14.51
Dept_15,Sat,5,14.7
Dept_16,Sat,5,22.57
Dept_17,Sat,5,11.02
Dept_18,Sat,5,26.15
Dept_19,Sat,5,12.89
Dept_20,Sat,5,16.53
Dept_21,Sat,5,23.17
Dept_22,Sat,5,23.72
Dept_23,Sat,5,11.48
Library,Sat,5,53.32
Lecture_Hall_1,Sat,5,12.08
Lecture_Hall_2,Sat,5,10.74
MAC,Sat,5,56.62
SAC,Sat,5,65.72
Gym,Sat,5,33.11
Sports_Facility,Sat,5,23.94
Residencies,Sat,5,180.75
Extras,Sat,5,47.38
Hostel_1,Sat,6,108.25
Hostel_2,Sat,6,165.27
Hostel_3,Sat,6,177.4
Hostel_4,Sat,6,236.65
Hostel_5,Sat,6,196.28
Hostel_6,Sat,6,128.13
Hostel_7,Sat,6,108.21
Hostel_8,Sat,6,168.38
Hostel_9,Sat,6,133.52
Hostel_10,Sat,6,132.64
Hostel_11,Sat,6,109.28
Hostel_12,Sat,6,112.68
Hostel_13,Sat,6,89.81
Hostel_14,Sat,6,187.1
Dept_1,Sat,6,19.86
Dept_2,Sat,6,18.52
Dept_3,Sat,6,21.59
Dept_4,Sat,6,14.8
Dept_5,Sat,6,12.49
Dept_6,Sat,6,15.13
Dept_7,Sat,6,13.59
Dept_8,Sat,6,16.34
Dept_9,Sat,6,21.86
Dept_10,Sat,6,16.96
Dept_11,Sat,6,11.34
Dept_12,Sat,6,13.12
Dept_13,Sat,6,20.2
Dept_14,Sat,6,18.23
Dept_15,Sat,6,14.75
Dept_16,Sat,6,23.61
Dept_17,Sat,6,14.04
Dept_18,Sat,6,26.98
Dept_19,Sat,6,9.64
Dept_20,Sat,6,12.28
Dept_21,Sat,6,20.63
Dept_22,Sat,6,24.09
Dept_23,Sat,6,11.11
Library,Sat,6,50.39
Lecture_Hall_1,Sat,6,13.29
Lecture_Hall_2,Sat,6,13.71
MAC,Sat,6,53.14
SAC,Sat,6,70.96
Gym,Sat,6,94.99
Sports_Facility,Sat,6,98.48
Residencies,Sat,6,186.15
Extras,Sat,6,38
Hostel_1,Sat,7,84.87
Hostel_2,Sat,7,163.38
Hostel_3,Sat,7,125.96
Hostel_4,Sat,7,133.26
Hostel_5,Sat,7,134.55
Hostel_6,Sat,7,111.88
Hostel_7,Sat,7,68.69
Hostel_8,Sat,7,118.3
Hostel_9,Sat,7,88.04
Hostel_10,Sat,7,99.37
Hostel_11,Sat,7,85.69
Hostel_12,Sat,7,85.75
Hostel_13,Sat,7,88.48
Hostel_14,Sat,7,155.39
Dept_1,Sat,7,17.28
Dept_2,Sat,7,16.09
Dept_3,Sat,7,18.78
Dept_4,Sat,7,11.54
Dept_5,Sat,7,15.12
Dept_6,Sat,7,13.09
Dept_7,Sat,7,16.52
Dept_8,Sat,7,19.14
Dept_9,Sat,7,16.9
Dept_10,Sat,7,17.64
Dept_11,Sat,7,10.29
Dept_12,Sat,7,13.12
Dept_13,Sat,7,20.62
Dept_14,Sat,7,14.41
Dept_15,Sat,7,14.3
Dept_16,Sat,7,25.45
Dept_17,Sat,7,12
Dept_18,Sat,7,25.12
Dept_19,Sat,7,12.16
Dept_20,Sat,7,15.73
Dept_21,Sat,7,22.1
Dept_22,Sat,7,23.84
Dept_23,Sat,7,9.07
Library,Sat,7,54.91
Lecture_Hall_1,Sat,7,13.12
Lecture_Hall_2,Sat,7,11.63
MAC,Sat,7,44.79
SAC,Sat,7,68.67
Gym,Sat,7,107.76
Sports_Facility,Sat,7,81.28
Residencies,Sat,7,157.47
Extras,Sat,7,41.92
Hostel_1,Sat,8,88.67
Hostel_2,Sat,8,146.51
Hostel_3,Sat,8,128.35
Hostel_4,Sat,8,142.51
Hostel_5,Sat,8,151.09
Hostel_6,Sat,8,96.76
Hostel_7,Sat,8,97.44
Hostel_8,Sat,8,111.9
Hostel_9,Sat,8,101.39
Hostel_10,Sat,8,95.85
Hostel_11,Sat,8,71.84
Hostel_12,Sat,8,96.33
Hostel_13,Sat,8,78.28
Hostel_14,Sat,8,157.99
Dept_1,Sat,8,18.72
Dept_2,Sat,8,15.28
Dept_3,Sat,8,18.92
Dept_4,Sat,8,14.12
Dept_5,Sat,8,15.34
Dept_6,Sat,8,16.94
Dept_7,Sat,8,12.69
Dept_8,Sat,8,17.05
Dept_9,Sat,8,18.33
Dept_10,Sat,8,18.31
Dept_11,Sat,8,9.33
Dept_12,Sat,8,13.79
Dept_13,Sat,8,21.51
Dept_14,Sat,8,16.96
Dept_15,Sat,8,15.07
Dept_16,Sat,8,24.42
Dept_17,Sat,8,10.16
Dept_18,Sat,8,21.41
Dept_19,Sat,8,10.51
Dept_20,Sat,8,14.85
Dept_21,Sat,8,18.43
Dept_22,Sat,8,20.91
Dept_23,Sat,8,7.89
Library,Sat,8,52.37
Lecture_Hall_1,Sat,8,13.75
Lecture_Hall_2,Sat,8,11.7
MAC,Sat,8,46.31
SAC,Sat,8,50.93
Gym,Sat,8,106.52
Sports_Facility,Sat,8,84.31
Residencies,Sat,8,134.24
Extras,Sat,8,36.27
Hostel_1,Sat,9,76.17
Hostel_2,Sat,9,118.45
Hostel_3,Sat,9,144.71
Hostel_4,Sat,9,167.34
Hostel_5,Sat,9,125.2
Hostel_6,Sat,9,86.8
Hostel_7,Sat,9,92.71
Hostel_8,Sat,9,117.52
Hostel_9,Sat,9,104.9
Hostel_10,Sat,9,90.52
Hostel_11,Sat,9,88.33
Hostel_12,Sat,9,84.04
Hostel_13,Sat,9,77.21
Hostel_14,Sat,9,131.28
Dept_1,Sat,9,18.9
Dept_2,Sat,9,17.93
Dept_3,Sat,9,24.68
Dept_4,Sat,9,14.29
Dept_5,Sat,9,16.67
Dept_6,Sat,9,12.43
Dept_7,Sat,9,14.22
Dept_8,Sat,9,18.96
Dept_9,Sat,9,16.68
Dept_10,Sat,9,18.5
Dept_11,Sat,9,9.62
Dept_12,Sat,9,14.56
Dept_13,Sat,9,17.13
Dept_14,Sat,9,16.55
Dept_15,Sat,9,16.02
Dept_16,Sat,9,26.5
Dept_17,Sat,9,14.97
Dept_18,Sat,9,18.86
Dept_19,Sat,9,10.41
Dept_20,Sat,9,15.32
Dept_21,Sat,9,23.33
Dept_22,Sat,9,22.38
Dept_23,Sat,9,8.95
Library,Sat,9,155.95
Lecture_Hall_1,Sat,9,12.3
Lecture_Hall_2,Sat,9,12.71
MAC,Sat,9,63.43
SAC,Sat,9,64.78
Gym,Sat,9,112.85
Sports_Facility,Sat,9,96.83
Residencies,Sat,9,150.4
Extras,Sat,9,44.61
Hostel_1,Sat,10,79.37
Hostel_2,Sat,10,106.85
Hostel_3,Sat,10,159.72
Hostel_4,Sat,10,144.3
Hostel_5,Sat,10,129.19
Hostel_6,Sat,10,112.09
Hostel_7,Sat,10,85.14
Hostel_8,Sat,10,150.18
Hostel_9,Sat,10,91.89
Hostel_10,Sat,10,82.39
Hostel_11,Sat,10,75.75
Hostel_12,Sat,10,88.99
Hostel_13,Sat,10,82.43
Hostel_14,Sat,10,126.26
Dept_1,Sat,10,20.03
Dept_2,Sat,10,14.95
Dept_3,Sat,10,20.53
Dept_4,Sat,10,10.35
Dept_5,Sat,10,14.13
Dept_6,Sat,10,16.55
Dept_7,Sat,10,13.48
Dept_8,Sat,10,14.56
Dept_9,Sat,10,16.4
Dept_10,Sat,10,19.22
Dept_11,Sat,10,9.45
Dept_12,Sat,10,11.33
