Student_ID,Course,Total_Classes,Classes_Attended,Attendance_Percentage
3059,A,120,86,71.67
3059,B,120,109,90.83
3059,C,120,113,94.17
3059,D,120,100,83.33
3059,E,120,74,61.67
3059,F,120,104,86.67
3059,G,120,115,95.83
3060,A,120,97,80.83
3060,B,120,113,94.17
3060,C,120,112,93.33
3060,D,120,97,80.83
3060,E,120,68,56.67
3060,F,120,98,81.67
3060,G,120,118,98.33
3061,A,120,97,80.83
3061,B,120,113,94.17
3061,C,120,112,93.33
3061,D,120,103,85.83
3061,E,120,81,67.5
3061,F,120,101,84.17
3061,G,120,117,97.5
3062,A,120,92,76.67
3062,B,120,115,95.83
3062,C,120,114,95.0
3062,D,120,101,84.17
3062,E,120,77,64.17
3062,F,120,95,79.17
3062,G,120,112,93.33
3063,A,120,90,75.0
3063,B,120,112,93.33
3063,C,120,107,89.17
3063,D,120,105,87.5
3063,E,120,82,68.33
3063,F,120,93,77.5
3063,G,120,112,93.33
3064,A,120,102,85.0
3064,B,120,114,95.0
3064,C,120,114,95.0
3064,D,120,95,79.17
3064,E,120,86,71.67
3064,F,120,87,72.5
3064,G,120,113,94.17
3065,A,120,96,80.0
3065,B,120,116,96.67
3065,C,120,111,92.5
3065,D,120,89,74.17
3065,E,120,82,68.33
3065,F,120,90,75.0
3065,G,120,114,95.0
3066,A,120,94,78.33
3066,B,120,116,96.67
3066,C,120,109,90.83
3066,D,120,104,86.67
3066,E,120,73,60.83
3066,F,120,98,81.67
3066,G,120,118,98.33
3067,A,120,92,76.67
3067,B,120,109,90.83
3067,C,120,107,89.17
3067,D,120,103,85.83
3067,E,120,77,64.17
3067,F,120,90,75.0
3067,G,120,109,90.83
3068,A,120,96,80.0
3068,B,120,114,95.0
3068,C,120,114,95.0
3068,D,120,104,86.67
3068,E,120,87,72.5
3068,F,120,97,80.83
3068,G,120,116,96.67
3069,A,120,98,81.67
3069,B,120,115,95.83
3069,C,120,116,96.67
3069,D,120,99,82.5
3069,E,120,85,70.83
3069,F,120,102,85.0
3069,G,120,113,94.17
3070,A,120,94,78.33
3070,B,120,113,94.17
3070,C,120,115,95.83
3070,D,120,104,86.67
3070,E,120,82,68.33
3070,F,120,99,82.5
3070,G,120,115,95.83
3071,A,120,100,83.33
3071,B,120,117,97.5
3071,C,120,107,89.17
3071,D,120,100,83.33
3071,E,120,67,55.83
3071,F,120,98,81.67
3071,G,120,114,95.0
3072,A,120,93,77.5
3072,B,120,115,95.83
3072,C,120,114,95.0
3072,D,120,105,87.5
3072,E,120,69,57.5
3072,F,120,91,75.83
3072,G,120,114,95.0
3073,A,120,99,82.5
3073,B,120,113,94.17
3073,C,120,112,93.33
3073,D,120,105,87.5
3073,E,120,79,65.83
3073,F,120,90,75.0
3073,G,120,114,95.0
3074,A,120,99,82.5
3074,B,120,114,95.0
3074,C,120,113,94.17
3074,D,120,99,82.5
3074,E,120,75,62.5
3074,F,120,91,75.83
3074,G,120,115,95.83
3075,A,120,91,75.83
3075,B,120,112,93.33
3075,C,120,109,90.83
3075,D,120,102,85.0
3075,E,120,88,73.33
3075,F,120,90,75.0
3075,G,120,118,98.33
3076,A,120,100,83.33
3076,B,120,111,92.5
3076,C,120,108,90.0
3076,D,120,98,81.67
3076,E,120,71,59.17
3076,F,120,97,80.83
3076,G,120,118,98.33
3077,A,120,101,84.17
3077,B,120,113,94.17
3077,C,120,110,91.67
3077,D,120,105,87.5
3077,E,120,82,68.33
3077,F,120,92,76.67
3077,G,120,114,95.0
3078,A,120,98,81.67
3078,B,120,113,94.17
3078,C,120,116,96.67
3078,D,120,101,84.17
3078,E,120,76,63.33
3078,F,120,94,78.33
3078,G,120,111,92.5
3079,A,120,101,84.17
3079,B,120,113,94.17
3079,C,120,112,93.33
3079,D,120,100,83.33
3079,E,120,79,65.83
3079,F,120,98,81.67
3079,G,120,114,95.0
3080,A,120,105,87.5
3080,B,120,114,95.0
3080,C,120,109,90.83
3080,D,120,96,80.0
3080,E,120,74,61.67
3080,F,120,99,82.5
3080,G,120,115,95.83
3081,A,120,98,81.67
3081,B,120,114,95.0
3081,C,120,112,93.33
3081,D,120,99,82.5
3081,E,120,71,59.17
3081,F,120,89,74.17
3081,G,120,113,94.17
3082,A,120,94,78.33
3082,B,120,114,95.0
3082,C,120,110,91.67
3082,D,120,99,82.5
3082,E,120,79,65.83
3082,F,120,95,79.17
3082,G,120,114,95.0
3083,A,120,100,83.33
3083,B,120,112,93.33
3083,C,120,112,93.33
3083,D,120,104,86.67
3083,E,120,76,63.33
3083,F,120,93,77.5
3083,G,120,115,95.83
3084,A,120,87,72.5
3084,B,120,115,95.83
3084,C,120,116,96.67
3084,D,120,99,82.5
3084,E,120,81,67.5
3084,F,120,95,79.17
3084,G,120,114,95.0
3085,A,120,100,83.33
3085,B,120,118,98.33
3085,C,120,111,92.5
3085,D,120,105,87.5
3085,E,120,73,60.83
3085,F,120,107,89.17
3085,G,120,118,98.33
3086,A,120,103,85.83
3086,B,120,115,95.83
3086,C,120,109,90.83
3086,D,120,97,80.83
3086,E,120,87,72.5
3086,F,120,98,81.67
3086,G,120,114,95.0
3087,A,120,99,82.5
3087,B,120,114,95.0
3087,C,120,111,92.5
3087,D,120,110,91.67
3087,E,120,76,63.33
3087,F,120,96,80.0
3087,G,120,118,98.33
3088,A,120,107,89.17
3088,B,120,114,95.0
3088,C,120,112,93.33
3088,D,120,101,84.17
3088,E,120,82,68.33
3088,F,120,103,85.83
3088,G,120,114,95.0
3089,A,120,97,80.83
3089,B,120,115,95.83
3089,C,120,109,90.83
3089,D,120,100,83.33
3089,E,120,77,64.17
3089,F,120,100,83.33
3089,G,120,113,94.17
3090,A,120,103,85.83
3090,B,120,116,96.67
3090,C,120,109,90.83
3090,D,120,107,89.17
3090,E,120,73,60.83
3090,F,120,96,80.0
3090,G,120,116,96.67
3091,A,120,94,78.33
3091,B,120,117,97.5
3091,C,120,114,95.0
3091,D,120,102,85.0
3091,E,120,71,59.17
3091,F,120,99,82.5
3091,G,120,114,95.0
3092,A,120,92,76.67
3092,B,120,115,95.83
3092,C,120,112,93.33
3092,D,120,106,88.33
3092,E,120,77,64.17
3092,F,120,100,83.33
3092,G,120,115,95.83
3093,A,120,100,83.33
3093,B,120,116,96.67
3093,C,120,110,91.67
3093,D,120,101,84.17
3093,E,120,77,64.17
3093,F,120,91,75.83
3093,G,120,114,95.0
3094,A,120,99,82.5
3094,B,120,114,95.0
3094,C,120,116,96.67
3094,D,120,104,86.67
3094,E,120,75,62.5
3094,F,120,103,85.83
3094,G,120,117,97.5
3095,A,120,96,80.0
3095,B,120,111,92.5
3095,C,120,114,95.0
3095,D,120,107,89.17
3095,E,120,81,67.5
3095,F,120,98,81.67
3095,G,120,114,95.0
3096,A,120,100,83.33
3096,B,120,107,89.17
3096,C,120,113,94.17
3096,D,120,95,79.17
3096,E,120,74,61.67
3096,F,120,96,80.0
3096,G,120,114,95.0
3097,A,120,95,79.17
3097,B,120,114,95.0
3097,C,120,113,94.17
3097,D,120,97,80.83
3097,E,120,75,62.5
3097,F,120,105,87.5
3097,G,120,116,96.67
3098,A,120,94,78.33
3098,B,120,115,95.83
3098,C,120,115,95.83
3098,D,120,106,88.33
3098,E,120,86,71.67
3098,F,120,102,85.0
3098,G,120,115,95.83
3099,A,120,93,77.5
3099,B,120,113,94.17
3099,C,120,111,92.5
3099,D,120,100,83.33
3099,E,120,79,65.83
3099,F,120,95,79.17
3099,G,120,110,91.67
3100,A,120,94,78.33
3100,B,120,112,93.33
3100,C,120,107,89.17
3100,D,120,105,87.5
3100,E,120,84,70.0
3100,F,120,96,80.0
3100,G,120,114,95.0
3101,A,120,94,78.33
3101,B,120,113,94.17
3101,C,120,108,90.0
3101,D,120,94,78.33
3101,E,120,75,62.5
3101,F,120,98,81.67
3101,G,120,112,93.33
3102,A,120,91,75.83
3102,B,120,115,95.83
3102,C,120,113,94.17
3102,D,120,111,92.5
3102,E,120,80,66.67
3102,F,120,92,76.67
3102,G,120,114,95.0
3103,A,120,89,74.17
3103,B,120,114,95.0
3103,C,120,110,91.67
3103,D,120,94,78.33
3103,E,120,67,55.83
3103,F,120,96,80.0
3103,G,120,112,93.33
3104,A,120,97,80.83
3104,B,120,115,95.83
3104,C,120,110,91.67
3104,D,120,102,85.0
3104,E,120,81,67.5
3104,F,120,96,80.0
3104,G,120,110,91.67
3105,A,120,97,80.83
3105,B,120,114,95.0
3105,C,120,110,91.67
3105,D,120,96,80.0
3105,E,120,82,68.33
3105,F,120,99,82.5
3105,G,120,113,94.17
3106,A,120,82,68.33
3106,B,120,112,93.33
3106,C,120,113,94.17
3106,D,120,107,89.17
3106,E,120,88,73.33
3106,F,120,99,82.5
3106,G,120,117,97.5
3107,A,120,108,90.0
3107,B,120,114,95.0
3107,C,120,112,93.33
3107,D,120,105,87.5
3107,E,120,77,64.17
3107,F,120,99,82.5
3107,G,120,114,95.0
3108,A,120,103,85.83
3108,B,120,113,94.17
3108,C,120,110,91.67
3108,D,120,105,87.5
3108,E,120,73,60.83
3108,F,120,102,85.0
3108,G,120,116,96.67
3109,A,120,103,85.83
3109,B,120,116,96.67
3109,C,120,114,95.0
3109,D,120,110,91.67
3109,E,120,73,60.83
3109,F,120,95,79.17
3109,G,120,117,97.5
3110,A,120,95,79.17
3110,B,120,115,95.83
3110,C,120,116,96.67
3110,D,120,105,87.5
3110,E,120,78,65.0
3110,F,120,99,82.5
3110,G,120,113,94.17
3111,A,120,101,84.17
3111,B,120,115,95.83
3111,C,120,111,92.5
3111,D,120,106,88.33
3111,E,120,72,60.0
3111,F,120,101,84.17
3111,G,120,116,96.67
3112,A,120,97,80.83
3112,B,120,112,93.33
3112,C,120,110,91.67
3112,D,120,103,85.83
3112,E,120,87,72.5
3112,F,120,93,77.5
3112,G,120,112,93.33
3113,A,120,93,77.5
3113,B,120,116,96.67
3113,C,120,114,95.0
3113,D,120,108,90.0
3113,E,120,78,65.0
3113,F,120,89,74.17
3113,G,120,115,95.83
3114,A,120,103,85.83
3114,B,120,116,96.67
3114,C,120,109,90.83
3114,D,120,106,88.33
3114,E,120,76,63.33
3114,F,120,95,79.17
3114,G,120,107,89.17
3115,A,120,97,80.83
3115,B,120,115,95.83
3115,C,120,112,93.33
3115,D,120,103,85.83
3115,E,120,77,64.17
3115,F,120,97,80.83
3115,G,120,113,94.17
3116,A,120,101,84.17
3116,B,120,117,97.5
3116,C,120,111,92.5
3116,D,120,105,87.5
3116,E,120,81,67.5
3116,F,120,101,84.17
3116,G,120,114,95.0
3117,A,120,100,83.33
3117,B,120,115,95.83
3117,C,120,113,94.17
3117,D,120,106,88.33
3117,E,120,84,70.0
3117,F,120,96,80.0
3117,G,120,115,95.83
3118,A,120,101,84.17
3118,B,120,115,95.83
3118,C,120,112,93.33
3118,D,120,105,87.5
3118,E,120,87,72.5
3118,F,120,100,83.33
3118,G,120,115,95.83
3119,A,120,93,77.5
3119,B,120,114,95.0
3119,C,120,113,94.17
3119,D,120,108,90.0
3119,E,120,94,78.33
3119,F,120,101,84.17
3119,G,120,116,96.67
3120,A,120,91,75.83
3120,B,120,114,95.0
3120,C,120,113,94.17
3120,D,120,101,84.17
3120,E,120,83,69.17
3120,F,120,93,77.5
3120,G,120,117,97.5
3121,A,120,94,78.33
3121,B,120,115,95.83
3121,C,120,113,94.17
3121,D,120,98,81.67
3121,E,120,90,75.0
3121,F,120,89,74.17
3121,G,120,114,95.0
3122,A,120,94,78.33
3122,B,120,114,95.0
3122,C,120,107,89.17
3122,D,120,106,88.33
3122,E,120,82,68.33
3122,F,120,98,81.67
3122,G,120,110,91.67
3123,A,120,95,79.17
3123,B,120,117,97.5
3123,C,120,117,97.5
3123,D,120,106,88.33
3123,E,120,84,70.0
3123,F,120,102,85.0
3123,G,120,115,95.83
3124,A,120,92,76.67
3124,B,120,112,93.33
3124,C,120,112,93.33
3124,D,120,112,93.33
3124,E,120,75,62.5
3124,F,120,95,79.17
3124,G,120,112,93.33
3125,A,120,88,73.33
3125,B,120,110,91.67
3125,C,120,119,99.17
3125,D,120,96,80.0
3125,E,120,78,65.0
3125,F,120,96,80.0
3125,G,120,114,95.0
3126,A,120,91,75.83
3126,B,120,115,95.83
3126,C,120,111,92.5
3126,D,120,105,87.5
3126,E,120,65,54.17
3126,F,120,104,86.67
3126,G,120,112,93.33
3127,A,120,93,77.5
3127,B,120,116,96.67
3127,C,120,112,93.33
3127,D,120,108,90.0
3127,E,120,78,65.0
3127,F,120,98,81.67
3127,G,120,116,96.67
3128,A,120,95,79.17
3128,B,120,113,94.17
3128,C,120,113,94.17
3128,D,120,102,85.0
3128,E,120,76,63.33
3128,F,120,92,76.67
3128,G,120,118,98.33
3129,A,120,96,80.0
3129,B,120,114,95.0
3129,C,120,113,94.17
3129,D,120,103,85.83
3129,E,120,74,61.67
3129,F,120,98,81.67
3129,G,120,112,93.33
3130,A,120,95,79.17
3130,B,120,113,94.17
3130,C,120,114,95.0
3130,D,120,105,87.5
3130,E,120,70,58.33
3130,F,120,97,80.83
3130,G,120,115,95.83
3131,A,120,94,78.33
3131,B,120,115,95.83
3131,C,120,107,89.17
3131,D,120,107,89.17
3131,E,120,78,65.0
3131,F,120,101,84.17
3131,G,120,111,92.5
3132,A,120,101,84.17
3132,B,120,115,95.83
3132,C,120,112,93.33
3132,D,120,101,84.17
3132,E,120,83,69.17
3132,F,120,96,80.0
3132,G,120,109,90.83
3133,A,120,95,79.17
3133,B,120,112,93.33
3133,C,120,112,93.33
3133,D,120,105,87.5
3133,E,120,82,68.33
3133,F,120,93,77.5
3133,G,120,116,96.67
3134,A,120,101,84.17
3134,B,120,114,95.0
3134,C,120,110,91.67
3134,D,120,98,81.67
3134,E,120,84,70.0
3134,F,120,101,84.17
3134,G,120,112,93.33
3135,A,120,100,83.33
3135,B,120,112,93.33
3135,C,120,110,91.67
3135,D,120,106,88.33
3135,E,120,74,61.67
3135,F,120,94,78.33
3135,G,120,116,96.67
3136,A,120,92,76.67
3136,B,120,113,94.17
3136,C,120,114,95.0
3136,D,120,99,82.5
3136,E,120,74,61.67
3136,F,120,97,80.83
3136,G,120,118,98.33
3137,A,120,95,79.17
3137,B,120,112,93.33
3137,C,120,105,87.5
3137,D,120,95,79.17
3137,E,120,70,58.33
3137,F,120,103,85.83
3137,G,120,115,95.83
3138,A,120,98,81.67
3138,B,120,117,97.5
3138,C,120,109,90.83
3138,D,120,98,81.67
3138,E,120,80,66.67
3138,F,120,94,78.33
3138,G,120,108,90.0
3139,A,120,98,81.67
3139,B,120,114,95.0
3139,C,120,114,95.0
3139,D,120,95,79.17
3139,E,120,74,61.67
3139,F,120,100,83.33
3139,G,120,114,95.0
3140,A,120,86,71.67
3140,B,120,113,94.17
3140,C,120,113,94.17
3140,D,120,98,81.67
3140,E,120,79,65.83
3140,F,120,97,80.83
3140,G,120,113,94.17
3141,A,120,89,74.17
3141,B,120,113,94.17
3141,C,120,109,90.83
3141,D,120,104,86.67
3141,E,120,80,66.67
3141,F,120,93,77.5
3141,G,120,118,98.33
3142,A,120,90,75.0
3142,B,120,115,95.83
3142,C,120,112,93.33
3142,D,120,96,80.0
3142,E,120,82,68.33
3142,F,120,92,76.67
3142,G,120,113,94.17
3143,A,120,100,83.33
3143,B,120,118,98.33
3143,C,120,109,90.83
3143,D,120,97,80.83
3143,E,120,84,70.0
3143,F,120,97,80.83
3143,G,120,114,95.0
3144,A,120,94,78.33
3144,B,120,111,92.5
3144,C,120,105,87.5
3144,D,120,105,87.5
3144,E,120,71,59.17
3144,F,120,91,75.83
3144,G,120,118,98.33
3145,A,120,106,88.33
3145,B,120,115,95.83
3145,C,120,107,89.17
3145,D,120,99,82.5
3145,E,120,77,64.17
3145,F,120,104,86.67
3145,G,120,115,95.83
3146,A,120,97,80.83
3146,B,120,112,93.33
3146,C,120,112,93.33
3146,D,120,103,85.83
3146,E,120,77,64.17
3146,F,120,96,80.0
3146,G,120,111,92.5
3147,A,120,93,77.5
3147,B,120,116,96.67
3147,C,120,114,95.0
3147,D,120,99,82.5
3147,E,120,79,65.83
3147,F,120,96,80.0
3147,G,120,114,95.0
3148,A,120,89,74.17
3148,B,120,117,97.5
3148,C,120,109,90.83
3148,D,120,98,81.67
3148,E,120,86,71.67
3148,F,120,95,79.17
3148,G,120,113,94.17
3149,A,120,94,78.33
3149,B,120,115,95.83
3149,C,120,110,91.67
3149,D,120,107,89.17
3149,E,120,77,64.17
3149,F,120,87,72.5
3149,G,120,116,96.67
3150,A,120,96,80.0
3150,B,120,112,93.33
3150,C,120,111,92.5
3150,D,120,103,85.83
3150,E,120,76,63.33
3150,F,120,93,77.5
3150,G,120,110,91.67
3151,A,120,93,77.5
3151,B,120,114,95.0
3151,C,120,112,93.33
3151,D,120,105,87.5
3151,E,120,83,69.17
3151,F,120,99,82.5
3151,G,120,116,96.67
3152,A,120,99,82.5
3152,B,120,116,96.67
3152,C,120,114,95.0
3152,D,120,100,83.33
3152,E,120,69,57.5
3152,F,120,83,69.17
3152,G,120,112,93.33
3153,A,120,100,83.33
3153,B,120,117,97.5
3153,C,120,113,94.17
3153,D,120,96,80.0
3153,E,120,78,65.0
3153,F,120,93,77.5
3153,G,120,114,95.0
3154,A,120,97,80.83
3154,B,120,116,96.67
3154,C,120,110,91.67
3154,D,120,107,89.17
3154,E,120,79,65.83
3154,F,120,93,77.5
3154,G,120,108,90.0
3155,A,120,101,84.17
3155,B,120,113,94.17
3155,C,120,109,90.83
3155,D,120,104,86.67
3155,E,120,78,65.0
3155,F,120,96,80.0
3155,G,120,117,97.5
3156,A,120,99,82.5
3156,B,120,115,95.83
3156,C,120,110,91.67
3156,D,120,102,85.0
3156,E,120,84,70.0
3156,F,120,96,80.0
3156,G,120,110,91.67
3157,A,120,94,78.33
3157,B,120,116,96.67
3157,C,120,110,91.67
3157,D,120,103,85.83
3157,E,120,74,61.67
3157,F,120,96,80.0
3157,G,120,112,93.33
3158,A,120,96,80.0
3158,B,120,113,94.17
3158,C,120,113,94.17
3158,D,120,94,78.33
3158,E,120,87,72.5
3158,F,120,100,83.33
3158,G,120,112,93.33
3159,A,120,96,80.0
3159,B,120,112,93.33
3159,C,120,112,93.33
3159,D,120,104,86.67
3159,E,120,80,66.67
3159,F,120,98,81.67
3159,G,120,112,93.33
3160,A,120,96,80.0
3160,B,120,114,95.0
3160,C,120,109,90.83
3160,D,120,97,80.83
3160,E,120,67,55.83
3160,F,120,94,78.33
3160,G,120,112,93.33
3161,A,120,102,85.0
3161,B,120,116,96.67
3161,C,120,113,94.17
3161,D,120,91,75.83
3161,E,120,78,65.0
3161,F,120,93,77.5
3161,G,120,117,97.5
3162,A,120,97,80.83
3162,B,120,111,92.5
3162,C,120,108,90.0
3162,D,120,95,79.17
3162,E,120,83,69.17
3162,F,120,100,83.33
3162,G,120,116,96.67
3163,A,120,100,83.33
3163,B,120,114,95.0
3163,C,120,110,91.67
3163,D,120,98,81.67
3163,E,120,76,63.33
3163,F,120,88,73.33
3163,G,120,117,97.5
3164,A,120,98,81.67
3164,B,120,113,94.17
3164,C,120,110,91.67
3164,D,120,103,85.83
3164,E,120,78,65.0
3164,F,120,99,82.5
3164,G,120,109,90.83
3165,A,120,91,75.83
3165,B,120,115,95.83
3165,C,120,113,94.17
3165,D,120,98,81.67
3165,E,120,70,58.33
3165,F,120,102,85.0
3165,G,120,112,93.33
3166,A,120,98,81.67
3166,B,120,116,96.67
3166,C,120,107,89.17
3166,D,120,99,82.5
3166,E,120,77,64.17
3166,F,120,93,77.5
3166,G,120,114,95.0
3167,A,120,98,81.67
3167,B,120,117,97.5
3167,C,120,113,94.17
3167,D,120,102,85.0
3167,E,120,82,68.33
3167,F,120,100,83.33
3167,G,120,114,95.0
3168,A,120,92,76.67
3168,B,120,116,96.67
3168,C,120,114,95.0
3168,D,120,103,85.83
3168,E,120,77,64.17
3168,F,120,101,84.17
3168,G,120,119,99.17
3169,A,120,90,75.0
3169,B,120,114,95.0
3169,C,120,112,93.33
3169,D,120,105,87.5
3169,E,120,79,65.83
3169,F,120,94,78.33
3169,G,120,116,96.67
3170,A,120,96,80.0
3170,B,120,113,94.17
3170,C,120,108,90.0
3170,D,120,108,90.0
3170,E,120,85,70.83
3170,F,120,93,77.5
3170,G,120,111,92.5
3171,A,120,95,79.17
3171,B,120,112,93.33
3171,C,120,109,90.83
3171,D,120,96,80.0
3171,E,120,83,69.17
3171,F,120,100,83.33
3171,G,120,117,97.5
3172,A,120,92,76.67
3172,B,120,111,92.5
3172,C,120,117,97.5
3172,D,120,104,86.67
3172,E,120,73,60.83
3172,F,120,101,84.17
3172,G,120,115,95.83
3173,A,120,93,77.5
3173,B,120,114,95.0
3173,C,120,113,94.17
3173,D,120,102,85.0
3173,E,120,77,64.17
3173,F,120,102,85.0
3173,G,120,115,95.83
3174,A,120,95,79.17
3174,B,120,112,93.33
3174,C,120,115,95.83
3174,D,120,106,88.33
3174,E,120,75,62.5
3174,F,120,98,81.67
3174,G,120,115,95.83
3175,A,120,99,82.5
3175,B,120,115,95.83
3175,C,120,115,95.83
3175,D,120,93,77.5
3175,E,120,82,68.33
3175,F,120,95,79.17
3175,G,120,114,95.0
3176,A,120,95,79.17
3176,B,120,116,96.67
3176,C,120,109,90.83
3176,D,120,100,83.33
3176,E,120,71,59.17
3176,F,120,94,78.33
3176,G,120,117,97.5
3177,A,120,95,79.17
3177,B,120,112,93.33
3177,C,120,106,88.33
3177,D,120,104,86.67
3177,E,120,80,66.67
3177,F,120,96,80.0
3177,G,120,116,96.67
3178,A,120,94,78.33
3178,B,120,119,99.17
3178,C,120,105,87.5
3178,D,120,102,85.0
3178,E,120,73,60.83
3178,F,120,96,80.0
3178,G,120,109,90.83
3179,A,120,89,74.17
3179,B,120,116,96.67
3179,C,120,110,91.67
3179,D,120,101,84.17
3179,E,120,75,62.5
3179,F,120,96,80.0
3179,G,120,112,93.33
3180,A,120,88,73.33
3180,B,120,117,97.5
3180,C,120,112,93.33
3180,D,120,105,87.5
3180,E,120,76,63.33
3180,F,120,97,80.83
3180,G,120,112,93.33
3181,A,120,90,75.0
3181,B,120,111,92.5
3181,C,120,111,92.5
3181,D,120,102,85.0
3181,E,120,83,69.17
3181,F,120,92,76.67
3181,G,120,115,95.83
3182,A,120,90,75.0
3182,B,120,118,98.33
3182,C,120,113,94.17
3182,D,120,103,85.83
3182,E,120,88,73.33
3182,F,120,92,76.67
3182,G,120,113,94.17
3183,A,120,95,79.17
3183,B,120,110,91.67
3183,C,120,110,91.67
3183,D,120,104,86.67
3183,E,120,70,58.33
3183,F,120,97,80.83
3183,G,120,112,93.33
3184,A,120,100,83.33
3184,B,120,116,96.67
3184,C,120,111,92.5
3184,D,120,96,80.0
3184,E,120,68,56.67
3184,F,120,99,82.5
3184,G,120,114,95.0
3185,A,120,92,76.67
3185,B,120,116,96.67
3185,C,120,111,92.5
3185,D,120,103,85.83
3185,E,120,70,58.33
3185,F,120,100,83.33
3185,G,120,108,90.0
3186,A,120,93,77.5
3186,B,120,116,96.67
3186,C,120,114,95.0
3186,D,120,102,85.0
3186,E,120,84,70.0
3186,F,120,98,81.67
3186,G,120,119,99.17
3187,A,120,85,70.83
3187,B,120,114,95.0
3187,C,120,111,92.5
3187,D,120,103,85.83
3187,E,120,71,59.17
3187,F,120,96,80.0
3187,G,120,115,95.83
3188,A,120,99,82.5
3188,B,120,114,95.0
3188,C,120,115,95.83
3188,D,120,100,83.33
3188,E,120,71,59.17
3188,F,120,105,87.5
3188,G,120,112,93.33
3189,A,120,91,75.83
3189,B,120,114,95.0
3189,C,120,115,95.83
3189,D,120,101,84.17
3189,E,120,86,71.67
3189,F,120,102,85.0
3189,G,120,112,93.33
3190,A,120,92,76.67
3190,B,120,117,97.5
3190,C,120,106,88.33
3190,D,120,98,81.67
3190,E,120,74,61.67
3190,F,120,100,83.33
3190,G,120,116,96.67
3191,A,120,88,73.33
3191,B,120,110,91.67
3191,C,120,114,95.0
3191,D,120,99,82.5
3191,E,120,76,63.33
3191,F,120,93,77.5
3191,G,120,117,97.5
3192,A,120,98,81.67
3192,B,120,113,94.17
3192,C,120,112,93.33
3192,D,120,110,91.67
3192,E,120,76,63.33
3192,F,120,94,78.33
3192,G,120,113,94.17
3193,A,120,99,82.5
3193,B,120,113,94.17
3193,C,120,106,88.33
3193,D,120,102,85.0
3193,E,120,75,62.5
3193,F,120,97,80.83
3193,G,120,115,95.83
3194,A,120,96,80.0
3194,B,120,114,95.0
3194,C,120,108,90.0
3194,D,120,101,84.17
3194,E,120,67,55.83
3194,F,120,96,80.0
3194,G,120,112,93.33
3195,A,120,92,76.67
3195,B,120,111,92.5
3195,C,120,110,91.67
3195,D,120,106,88.33
3195,E,120,78,65.0
3195,F,120,93,77.5
3195,G,120,115,95.83
3196,A,120,90,75.0
3196,B,120,114,95.0
3196,C,120,112,93.33
3196,D,120,96,80.0
3196,E,120,74,61.67
3196,F,120,99,82.5
3196,G,120,116,96.67
3197,A,120,100,83.33
3197,B,120,114,95.0
3197,C,120,116,96.67
3197,D,120,104,86.67
3197,E,120,80,66.67
3197,F,120,91,75.83
3197,G,120,115,95.83
3198,A,120,92,76.67
3198,B,120,119,99.17
3198,C,120,111,92.5
3198,D,120,103,85.83
3198,E,120,92,76.67
3198,F,120,87,72.5
3198,G,120,111,92.5
3199,A,120,91,75.83
3199,B,120,116,96.67
3199,C,120,109,90.83
3199,D,120,107,89.17
3199,E,120,81,67.5
3199,F,120,91,75.83
3199,G,120,116,96.67
3200,A,120,97,80.83
3200,B,120,115,95.83
3200,C,120,111,92.5
3200,D,120,101,84.17
3200,E,120,77,64.17
3200,F,120,93,77.5
3200,G,120,112,93.33
3201,A,120,98,81.67
3201,B,120,114,95.0
3201,C,120,111,92.5
3201,D,120,105,87.5
3201,E,120,81,67.5
3201,F,120,94,78.33
3201,G,120,112,93.33
3202,A,120,94,78.33
3202,B,120,112,93.33
3202,C,120,113,94.17
3202,D,120,104,86.67
3202,E,120,79,65.83
3202,F,120,100,83.33
3202,G,120,113,94.17
3203,A,120,91,75.83
3203,B,120,112,93.33
3203,C,120,108,90.0
3203,D,120,103,85.83
3203,E,120,74,61.67
3203,F,120,97,80.83
3203,G,120,115,95.83
3204,A,120,90,75.0
3204,B,120,113,94.17
3204,C,120,106,88.33
3204,D,120,104,86.67
3204,E,120,79,65.83
3204,F,120,95,79.17
3204,G,120,116,96.67
3205,A,120,98,81.67
3205,B,120,118,98.33
3205,C,120,113,94.17
3205,D,120,100,83.33
3205,E,120,84,70.0
3205,F,120,95,79.17
3205,G,120,108,90.0
3206,A,120,86,71.67
3206,B,120,115,95.83
3206,C,120,113,94.17
3206,D,120,105,87.5
3206,E,120,68,56.67
3206,F,120,95,79.17
3206,G,120,113,94.17
3207,A,120,98,81.67
3207,B,120,113,94.17
3207,C,120,113,94.17
3207,D,120,104,86.67
3207,E,120,79,65.83
3207,F,120,106,88.33
3207,G,120,117,97.5
3208,A,120,98,81.67
3208,B,120,110,91.67
3208,C,120,113,94.17
3208,D,120,106,88.33
3208,E,120,80,66.67
